user_snippet,x-axis__sum_values,x-axis__median,x-axis__mean,x-axis__length,x-axis__standard_deviation,x-axis__variance,x-axis__root_mean_square,x-axis__maximum,x-axis__absolute_maximum,x-axis__minimum,y-axis__sum_values,y-axis__median,y-axis__mean,y-axis__length,y-axis__standard_deviation,y-axis__variance,y-axis__root_mean_square,y-axis__maximum,y-axis__absolute_maximum,y-axis__minimum,z-axis__sum_values,z-axis__median,z-axis__mean,z-axis__length,z-axis__standard_deviation,z-axis__variance,z-axis__root_mean_square,z-axis__maximum,z-axis__absolute_maximum,z-axis__minimum,x-axis__fft_peak,x-axis__hjorth_mobility,x-axis__hjorth_complexity,x-axis__rolling_mean,x-axis__rolling_std,x-axis__zero_crossing_rate,x-axis__spectral_energy,x-axis__spectral_entropy,x-axis__iqr,x-axis__coeff_var,x-axis__energy,x-axis_MAD,x-axis_range,x-axis_kurtosis,x-axis_skewness,y-axis__fft_peak,y-axis__hjorth_mobility,y-axis__hjorth_complexity,y-axis__rolling_mean,y-axis__rolling_std,y-axis__zero_crossing_rate,y-axis__spectral_energy,y-axis__spectral_entropy,y-axis__iqr,y-axis__coeff_var,y-axis__energy,y-axis_MAD,y-axis_range,y-axis_kurtosis,y-axis_skewness,z-axis__fft_peak,z-axis__hjorth_mobility,z-axis__hjorth_complexity,z-axis__rolling_mean,z-axis__rolling_std,z-axis__zero_crossing_rate,z-axis__spectral_energy,z-axis__spectral_entropy,z-axis__iqr,z-axis__coeff_var,z-axis__energy,z-axis_MAD,z-axis_range,z-axis_kurtosis,z-axis_skewness,sma,corr_xy,corr_xz,corr_yz,jerk_x_mean,jerk_x_std,jerk_y_mean,jerk_y_std,jerk_z_mean,jerk_z_std
8138_4,-25.59,-0.155,-0.2559,100.0,2.738143201149275,7.497428189999998,2.7500750898839104,8.89,8.89,-8.16,972.37,9.545,9.7237,100.0,4.286595071848985,18.37489731,10.626628769275795,19.38,19.38,0.04,-26.760000000000005,-0.55,-0.2676,100.0,2.9022312519852718,8.422946239999996,2.914542159585275,12.18,12.18,-9.81,63.51079970394107,1.1860114180064623,1.3323737359771033,-0.2711133333333332,2.2334577564641473,0.34,873.3947918236465,4.977835481233607,3.4075,-10.700051587140582,756.2912999999999,2.0839000000000003,17.05,1.2817686031064888,0.05544107062528523,972.3700000000001,0.9257571053595346,1.3964145008072448,9.716898333333333,3.7887454621681353,0.0,1832.2932948128275,3.5841285915005603,7.2675,0.44083991400896627,11292.5239,3.6171219999999993,19.34,-0.7768566258430312,0.1522871508762332,88.89158410526156,1.2549685704898643,1.2916615298194607,-0.26366333333333336,2.2833875347554176,0.26,856.4156118949857,4.622609712221866,1.9375,-10.845408266013717,849.4555999999999,1.8456319999999997,21.990000000000002,4.534260569915328,1.1846977078631526,13.7128,-0.022755140980738997,0.1876773391577278,0.32128708789345384,-7.676767676767706e-05,0.06527658455037448,0.0008787878787878773,0.07976670436844868,0.0002707070707070701,0.07321115062794553
8138_5,-164.64,-1.225,-1.6464,100.0,2.1604321419567896,4.667467040000001,2.716265819097976,4.25,8.5,-8.5,980.68,9.075,9.8068,100.0,4.110146440213535,16.89330376,10.633279362454465,19.0,19.0,0.61,36.43,0.245,0.3643,100.0,2.471026205850517,6.105970510000001,2.497735974838013,9.28,9.28,-3.95,164.64,1.190665112507958,1.2635722888459013,-1.6112416666666667,1.9047045107025966,0.25,321.5208311972888,4.652021039431633,2.9325,-1.312215829662773,737.81,1.709712,12.75,0.7014526350696628,-0.5052866825778289,980.6800000000001,0.9874606806731865,1.4363020248839675,9.786779999999998,3.5889469091027744,0.0,1555.8801049426995,3.3836364497076126,6.057500000000001,0.41911188565215307,11306.663,3.3620159999999997,18.39,-0.47964887971560444,0.3725420340815918,75.52188970620945,1.2585742367738142,1.3060314246539364,0.39788333333333314,2.126399244520218,0.3,916.1525625099875,4.881551933467085,2.6075,6.782943194758487,623.8685,1.800986,13.23,2.01655791422547,1.0517277352020815,13.6625,-0.04971191075751925,-0.032712932294566524,0.3912007083991473,-0.0008505050505050497,0.051706134238857414,-0.00041010101010101167,0.08158108006910866,-0.0004101010101010095,0.06251273404812507
8138_6,199.35,8.54,8.667391304347827,23.0,2.649997895637071,7.022488846880906,9.063451929014972,13.76,13.76,4.33,106.0,4.71,4.608695652173913,23.0,1.6163466705958576,2.612576559546313,4.883917707528767,7.7,7.7,1.73,40.25000000000001,1.04,1.7500000000000002,23.0,2.7355803771777576,7.483400000000001,3.2474451496522616,7.93,7.93,-2.07,199.35,0.8937668102715378,1.4812431609744847,8.577333333333334,2.2592598848851155,0.0,145.1142918522624,2.553472191329992,3.6799999999999997,0.3057434241266748,1889.3617000000002,2.1294517958412102,9.43,-0.8254386189542751,0.1632522321221269,106.00000000000001,0.7300997833287381,1.866299349453173,4.322891304347826,1.1044307288225985,0.0,34.245378285983314,1.9975505186129487,2.204999999999999,0.3507167304123087,548.611,1.3126654064272214,5.970000000000001,-0.7127958919289852,-0.09220896763980257,40.25000000000001,0.7906506781518298,1.5354731965800448,1.7442101449275362,2.192469193843347,0.34782608695652173,214.8533597559992,2.037985621979632,3.8150000000000004,1.5631887869587184,242.55569999999997,2.2904347826086955,10.0,-0.5415650164367518,0.6505365463640326,15.648695652173913,0.41074159022794954,0.4836832674281901,0.22662324683525747,0.00044545454545454467,0.04843413266087842,0.0036272727272727277,0.024120477566095765,0.0006727272727272709,0.044229753270622764
8138_7,-52.1,-0.36,-0.521,100.0,1.6338289384143003,2.669397,1.7148871683000022,2.91,4.82,-4.82,996.92,9.79,9.9692,100.0,3.809398818711424,14.511519359999996,10.67222882063536,18.58,18.58,3.76,151.97000000000003,1.27,1.5197000000000005,100.0,3.402701119698879,11.578374910000004,3.7266423225203673,13.48,13.48,-5.75,72.88862652841574,1.105095865116961,1.315328230413476,-0.49913833333333335,1.4318909741867267,0.29,301.9385777137661,4.173122317419965,1.6124999999999998,-3.135948058376776,294.0838,1.23612,7.73,0.2603358907366391,-0.5065998723789632,996.9200000000001,0.8426807702158426,1.4573043082828312,9.922431666666666,3.227608549807366,0.0,1453.2312938256223,2.741726910116187,6.930000000000001,0.3821168016201324,11389.6468,3.3237839999999994,14.819999999999999,-1.0758963757465405,0.22678224953319584,151.97000000000003,1.073193476579623,1.3590410891332059,1.3722400000000001,2.679288857609392,0.25,1292.476607372759,4.510244877084666,4.0925,2.239061077646166,1388.7862999999998,2.535888,19.23,2.6041715744960543,1.3348291179353273,13.8969,0.015541076546671091,0.0831152780941325,0.7642910068201804,-0.00023030303030303052,0.03629266407367663,0.0010888888888888897,0.06452548926921901,0.002971717171717171,0.0734024688440713
8138_8,-93.52,-0.5349999999999999,-0.9352,100.0,1.8960893860786208,3.595154960000001,2.114179273382464,2.49,5.94,-5.94,1003.33,9.905,10.0333,100.0,4.007802154548052,16.06247811,10.804146750206607,18.96,18.96,3.17,59.99999999999999,0.23,0.5999999999999999,100.0,2.664381729407406,7.098929999999999,2.731104172308336,11.35,11.35,-5.33,93.52000000000001,1.0014629599530582,1.3384988680356789,-0.9554716666666667,1.724150661105004,0.32,399.2122109518638,4.391069809312301,2.6300000000000003,-2.027469403420253,446.9754,1.58752,8.43,-0.579116801207086,-0.41382556831166506,1003.3299999999999,0.8549348258209021,1.4396857477199514,9.948608333333333,3.4477520955039727,0.0,1716.4659612463333,2.389526447300661,6.067499999999999,0.39945004679896456,11672.9587,3.389832,15.790000000000001,-0.8836541912740725,0.4155121770008001,79.18677288537525,1.3275109975635309,1.1978853984440743,0.58024,2.2654980400883558,0.34,564.6618076281186,4.863687532407645,2.2125,4.440636215679011,745.8930000000001,1.8263999999999998,16.68,3.683860281709358,1.4153447432189306,13.484299999999998,-0.030204931599829923,-0.11275566277204305,0.5854599809254529,0.00012323232323232304,0.03816858623803968,0.0006262626262626269,0.06887339664064723,7.272727272727266e-05,0.07109629523113202
8138_9,961.91,9.425,9.619099999999998,100.0,3.393166101150958,11.513576189999998,10.200032401909318,16.09,16.09,4.25,284.58000000000004,2.545,2.845800000000001,100.0,1.6419294625531269,2.695932359999999,3.28549996195404,8.01,8.01,-1.38,7.649999999999999,-0.84,0.0764999999999999,100.0,3.4684421214718286,12.03009075,3.46928566134298,13.38,13.38,-6.09,961.91,0.7744764360277543,1.505932487035954,9.608943333333333,2.875267058857046,0.0,1180.5900535082899,2.2091256743065766,6.1575,0.3527529707717936,10404.066099999998,2.9702640000000002,11.84,-1.1993901004721808,0.2207700904790042,284.58000000000004,1.0346191984913364,1.3313650633729697,2.8270099999999996,1.4384240068174399,0.06,292.13846047659683,4.0887682206994596,1.6975000000000002,0.5769658663831353,1079.451,1.2310760000000003,9.39,0.9837930693200838,0.558472417735429,181.28185003517802,0.9451146965060663,1.4484547633017368,0.11779166666666686,2.764046644226812,0.19,1116.0475403250891,3.7245430616960915,3.8374999999999995,45.33911269897816,1203.5942999999997,2.5816000000000003,19.47,2.211918787458484,1.376189315432657,15.0888,0.0449036043868688,0.5609382038210343,0.025474959976448965,0.0010363636363636367,0.05282322234680588,0.00016969696969696974,0.03414659263816906,-0.00012323232323232174,0.06589179809520115
8138_10,906.34,8.045,9.0634,100.0,2.726937557040865,7.43618844,9.464745532765262,16.02,16.02,4.44,386.54,3.68,3.8654,100.0,1.2251648215648374,1.5010288399999998,4.0549162753378765,9.19,9.19,1.5,130.4,0.305,1.304,100.0,3.1445537044229344,9.888218,3.4042082779994525,10.46,10.46,-5.98,906.34,0.8011788678957147,1.3855406360013747,9.056375,2.2488927758730872,0.0,756.6471317801916,3.4094412347633885,4.1075,0.3008735747115724,8958.1408,2.3742799999999997,11.579999999999998,-0.740123574527197,0.6411622570807164,386.53999999999996,1.0198458309681553,1.462085751746982,3.8995583333333337,0.9639005563911293,0.0,102.01398532573216,4.58741232255208,1.3699999999999997,0.31695680177079666,1644.2346,0.8850799999999999,7.6899999999999995,3.2911846948122845,1.2064225495209564,155.26261771962916,0.6507811045706049,1.655008526801032,1.1996616666666666,2.1104986828798307,0.2,978.1956183827173,3.373709965770035,3.58,2.411467564741514,1158.8633999999997,2.52124,16.44,0.2233054788853277,0.6093327430072861,15.3652,0.30842492928462617,0.12517716619553998,-0.02375400542021544,0.00020000000000000058,0.043915419164617345,-0.0002868686868686869,0.025115461238551462,0.0007050505050505054,0.04113445156806554
8138_11,-26.61,-0.04,-0.2661,100.0,1.4221265028118983,2.0224437900000005,1.4468078656131227,2.6,5.37,-5.37,997.03,9.51,9.9703,100.0,3.5065063681676096,12.29558691,10.568938877673578,17.77,17.77,3.11,131.21,0.7250000000000001,1.3121,100.0,2.5925957243658333,6.721552590000001,2.9057114447239942,11.96,11.96,-2.75,48.25532221821412,1.2066500598248784,1.2750732483828628,-0.2993266666666667,1.3043595100146224,0.39,232.00239040679025,4.414559201154093,1.6075,-5.344331089108976,209.3253,1.08912,7.970000000000001,1.1143672548322172,-0.8826515869146544,997.03,0.8512559098867005,1.5363724573416377,9.842775000000001,2.909854499351298,0.0,1100.7803129069541,2.619830045655699,5.807500000000001,0.35169517147604484,11170.246900000002,3.046718,14.66,-1.0523982380920112,0.24409083091768619,131.20999999999998,1.1329934204750607,1.3368312910086564,1.2991666666666668,2.0603994682480042,0.33,677.5035032480744,4.675300491081676,2.81,1.9759132111621318,844.3159,1.8671200000000001,14.71,3.80371069750208,1.6922373019433337,12.969100000000001,-0.19698057415538375,0.02219876056018153,0.6639172034841848,0.00040202020202020265,0.034493055895494285,0.0013717171717171717,0.05999927952497403,0.00010707070707070695,0.05904383793834841
8138_12,-7.950000000000001,0.075,-0.0795,100.0,1.3362105934320383,1.7854587500000003,1.3385734944335332,3.64,3.64,-3.6,995.3,9.51,9.953,100.0,3.2356932796543,10.469710999999997,10.465749853689417,17.31,17.31,3.91,149.24,1.27,1.4924000000000002,100.0,2.748314800018368,7.55323424,3.127377815359059,12.98,12.98,-3.02,36.303123274481955,1.0554136813635464,1.3830496694499232,-0.1070500000000001,1.1381631095341747,0.33,174.44178575940148,4.237679247275535,1.6324999999999998,-16.807680420528783,179.17790000000005,1.0168099999999998,7.24,0.5054688048647265,-0.24000080613570918,995.3,0.8894800665975074,1.5450673675976878,10.081718333333333,2.693692992753454,0.0,980.7830312620769,2.7040052076795917,5.442500000000001,0.32509728520589765,10953.192000000003,2.77996,13.399999999999999,-0.9491410232659789,0.3698987958706238,149.24,1.109649872971159,1.3209668975388877,1.4962716666666664,2.2376097113385867,0.24,827.9599099426255,4.2596222989634835,3.29,1.8415403377233768,978.0492,2.012096,16.0,3.491062022725724,1.5184199772319897,13.168899999999999,0.10282052630737198,0.30685603233048053,0.5803748733120111,0.0005858585858585858,0.02834713036658925,-0.001779797979797979,0.05785140487856656,0.000193939393939394,0.06130061350259316
8138_13,965.32,9.15,9.6532,100.0,3.1730455023525903,10.06821776,10.161323142189705,15.64,15.64,5.05,301.62,2.76,3.0162,100.0,1.645662043069597,2.70820356,3.435937426671213,7.4,7.4,-1.5,29.9,-0.44,0.299,100.0,2.614321135591417,6.834675,2.63136390489799,7.5,7.5,-3.41,965.32,0.7556798462095031,1.4408529001130927,9.664283333333334,2.63705192154401,0.0,1032.9321938093562,2.529272663062521,5.5424999999999995,0.32870400513328124,10325.248800000003,2.7542560000000003,10.59,-1.1997604376772426,0.35252783855853354,301.62,0.9265640195806925,1.366939625227029,3.0321466666666668,1.351643082004373,0.03,275.14176344782123,3.9558618491110353,1.9874999999999998,0.5456077326004897,1180.5666,1.2833440000000005,8.9,0.39639171681018537,0.5051932815016092,130.83670236424194,0.9154571701063753,1.4367761599391844,0.298121666666667,2.219162488289491,0.21,731.3961624224412,3.3533689987958324,3.475,8.743548948466279,692.4076,2.15762,10.91,-0.2665361507682227,0.8256209310204256,14.8146,0.6269925884796027,0.15189638689590046,-0.12454504854815307,-0.00018383838383838447,0.04819772136587755,-0.00057979797979798,0.03064980425662273,0.00035555555555555595,0.048107107398669434
8138_14,27.91,0.38,0.2791,100.0,1.9091527414012743,3.6448641900000007,1.9294457753458636,5.67,5.67,-4.63,975.43,10.02,9.7543,100.0,4.444135518860783,19.75034051,10.718988245165676,19.38,19.38,2.45,131.12,0.65,1.3112,100.0,3.3289765033715693,11.082084559999998,3.5778946323221987,13.76,13.76,-4.82,69.35363119485496,0.9375028449862305,1.4285272169508656,0.29243666666666673,1.58810189588194,0.3,352.263155823026,4.231055851796501,2.37,6.840389614479664,372.27610000000004,1.4659539999999998,10.3,0.23164468333140276,-0.1859851519508231,975.4300000000001,0.9223248252300333,1.4610847902022854,9.773885,3.9258565415080184,0.0,1916.1511713576822,2.7947281998264732,7.35,0.4556078364270919,11489.670899999997,3.806528,16.93,-0.9515618350539277,0.22550570498532505,131.12,1.1563739731477958,1.343853553857652,1.3797966666666666,2.862121602700527,0.23,1113.206731252088,3.853760362121601,3.4675000000000002,2.5388777481479323,1280.133,2.488816,18.58,1.9287154446908854,1.1295824498738682,13.7858,0.2911197023834367,0.16473700331860447,0.6253749142532186,-1.6161616161615362e-05,0.03597705977023767,-0.001034343434343433,0.08239165908752648,-0.0008121212121212141,0.07737865870363214
8138_15,607.0799999999999,6.63,6.070799999999999,100.0,3.572406382258323,12.76208736,7.043912265211713,12.6,12.6,-2.14,540.1200000000001,4.48,5.401200000000001,100.0,3.1794390322822674,10.108832560000002,6.267518966864001,15.09,15.09,0.76,-277.54,-3.405,-2.7754000000000003,100.0,3.972860787895795,15.783622839999998,4.846283937203845,8.66,11.22,-11.22,607.0799999999999,0.524943782227219,2.4670091376802508,5.876713333333332,1.7853381872792373,0.05,788.2406440846486,3.4908197259802503,4.4775,0.588457267947935,4961.67,2.9017039999999996,14.74,-0.40652452716093057,-0.45604366145138353,540.1199999999999,0.5713532571473758,2.298058714951299,5.604238333333333,1.6973441666034885,0.0,562.0035615601878,4.119922040519817,3.86,0.5886541939351009,3928.1794,2.494736,14.33,0.8090306111227945,1.2089584639880582,277.53999999999996,0.518099263460804,2.76523511091076,-2.7259866666666666,1.8720242137750445,0.06,1224.7289852627598,3.3007544813258454,4.735,-1.4314552093016484,2348.6468,3.1561519999999996,19.880000000000003,-0.013101799246462154,0.676760671450267,15.912399999999998,-0.47145015876063845,-0.6384529207627784,0.6215310896958525,0.002351515151515151,0.03769446644714074,-0.002274747474747475,0.03651398056157919,-0.0006727272727272726,0.04137406062452637
8138_16,877.8900000000001,8.254999999999999,8.7789,100.0,3.0629149171989742,9.38144779,9.297877876160774,15.21,15.21,4.18,336.67,3.21,3.3667,100.0,1.336239540651301,1.7855361099999998,3.6221823532229847,7.78,7.78,0.5,295.0199999999999,1.685,2.9501999999999997,100.0,3.47285559158454,12.060725960000005,4.556797779142717,14.67,14.67,-1.88,877.89,0.8350297852660964,1.6833397828769827,8.722213333333332,2.534052864156464,0.0,984.1222624256775,3.015604083831609,5.279999999999999,0.3488950685392218,8645.0533,2.6633900000000006,11.030000000000001,-1.0289306359552868,0.4103972591317091,336.66999999999996,1.0554625183539752,1.4407220250139467,3.3203799999999988,1.0803109927063197,0.0,175.59409162797616,4.898636532929671,2.0375000000000005,0.39689890416470164,1312.0204999999999,1.087636,7.28,0.0527658236031221,0.3473120755447553,295.02,0.850711518385933,1.4506640529839707,2.8135199999999996,2.6405445464858754,0.17,1345.136107721255,3.676324684204397,4.252500000000001,1.1771593761726462,2076.4406,2.763244,16.55,1.276253646167592,1.244671263432707,15.305,0.17086161468392652,0.2273591526145117,-0.20839486817938305,0.0005636363636363635,0.05141016967850641,0.0006585858585858587,0.02834904024563599,0.0007353535353535347,0.05938559379283446
8138_17,-35.48000000000001,-0.38,-0.3548000000000001,100.0,1.9654182659169523,3.86286896,1.9971860203796736,3.99,6.13,-6.13,1010.01,10.1,10.1001,100.0,4.043325239205968,16.34847899,10.879361148523383,18.7,18.7,2.64,125.43,0.94,1.2543,100.0,3.0903159239792943,9.55005251,3.3351643137932503,12.91,12.91,-3.68,65.0149297006975,1.0650438551680603,1.3152394578806723,-0.3249500000000001,1.8034425021737983,0.32,368.3867340438676,4.723053599688004,2.6225,-5.539510332347666,398.8751999999999,1.5325999999999995,10.120000000000001,0.4902205456667357,-0.430503440165257,1010.01,0.8629449221267282,1.4784337219878871,10.041269999999999,3.4610851235149704,0.0,1565.1138859549487,3.007406517079955,6.425000000000001,0.4003252679880366,11836.049900000002,3.4482999999999997,16.06,-0.9332711745596605,0.2203872007346609,125.43,1.157443811742378,1.361790222963958,1.23426,2.4835279575136213,0.36,884.586340314813,4.553190654052404,3.3475,2.4637773451162355,1112.3321,2.1703300000000003,16.59,4.499533603917619,1.7228669554585458,13.930800000000001,0.12060595850654954,0.21741950760393478,0.6581508832232524,-0.00034141414141414164,0.042076027893002556,0.0005575757575757578,0.07013487308326634,0.0005979797979797977,0.07189770789085831
8138_18,972.72,9.04,9.7272,100.0,3.250666417828812,10.56683216,10.255986154436831,17.97,17.97,4.56,267.40000000000003,2.505,2.6740000000000004,100.0,1.551538591205517,2.4072720000000003,3.0915284245822487,6.17,6.17,-0.11,39.94,-0.495,0.3994,100.0,3.741294647578562,13.99728564,3.762553122548571,12.95,12.95,-6.05,972.72,0.8561050580436048,1.6422571859316806,9.865898333333332,2.6406637330478606,0.0,1075.0399672581323,2.9777807498949573,5.015,0.3341831583424636,10518.5252,2.74232,13.41,-0.5929606649005827,0.5672877413220936,267.4,1.0435256617379765,1.4318376975015905,2.7104850000000003,1.3245575010913184,0.04,205.7367453763813,4.423037013661401,2.1975,0.5802313355293631,955.7548,1.2715200000000002,6.28,-0.5822546995568487,0.3554548095079716,189.78653425218508,1.0177199698716117,1.4183729635683857,0.46548999999999974,3.0834233932707837,0.19,1471.6519210267081,3.6841280365365745,3.8724999999999996,9.367287550271813,1415.6806000000001,2.8398079999999997,19.0,1.1773960898999931,1.282601297175594,15.148,0.10730058678715151,0.5889707695095746,0.11341744649379909,-0.0013151515151515146,0.05593848057299578,-0.0001313131313131311,0.03254453559763275,-0.00035757575757575533,0.07653543589513555
8138_19,950.26,8.614999999999998,9.5026,100.0,3.510275094632898,12.32203124,10.130223985677713,17.92,17.92,3.11,290.5799999999999,2.49,2.9057999999999997,100.0,2.100401952008234,4.41168836,3.5854374907394493,10.65,10.65,-1.61,-25.83,-1.5,-0.2583,100.0,4.147524817285606,17.20196211,4.155560251037157,18.35,18.35,-6.21,950.26,1.0390373598830822,1.4988105474348794,9.398040000000002,2.937713442463922,0.0,1190.529645815725,3.63235444561615,5.5075,0.36940154217086885,10262.1438,2.957024,14.810000000000002,-0.6709022980822219,0.5979340484755704,290.58,1.089956018726082,1.417367580232616,2.817414999999999,1.7569307800877938,0.05,442.60056807133014,4.944321780647111,2.38,0.7228308734283966,1285.5362,1.6284959999999997,12.26,0.993525722623469,0.8247169147649523,175.95804060986035,1.1548098383182823,1.3706197818921102,-0.38341833333333325,3.195449497847091,0.22,1637.3496146216785,4.231021929599882,4.25,-16.057006648415047,1726.8681,2.8571420000000005,24.560000000000002,6.0759316215957995,2.1731049329539553,15.401299999999999,0.1901178727484795,0.5670242592328397,0.22974530345500466,0.0012464646464646467,0.07331352254878616,0.0010060606060606062,0.0460174710304329,0.0007434343434343448,0.09627460321688644
8138_20,13.939999999999998,0.31,0.1393999999999999,100.0,1.1279829963257424,1.27234564,1.1365641204965076,2.76,2.83,-2.83,981.99,9.405,9.8199,100.0,3.843543806176794,14.77282899,10.545295870671431,17.43,17.43,3.91,102.17,0.1699999999999999,1.0216999999999998,100.0,2.526984390533507,6.385650109999999,2.7257147686432632,10.69,10.69,-2.64,30.4370527036456,1.1654264427412127,1.3555324361565757,0.13508666666666666,1.001527121838774,0.36,123.61644480527715,4.709733625674467,1.36,8.091700117114366,129.1778,0.8970600000000001,5.59,-0.13925402590909464,-0.5226980291952876,981.9899999999999,0.8269397525452086,1.546056254081824,9.905981666666667,3.1976137479288993,0.0,1506.7933254679144,2.7671981332739266,6.635,0.39140355871004734,11120.326499999997,3.2588840000000006,13.52,-1.115705857736835,0.32377875350632007,102.16999999999999,1.1063393654455085,1.3706133986824807,1.0208033333333333,2.043136274648314,0.33,787.2610724358819,4.355952733246267,3.25,2.4733134878472227,742.9520999999999,1.960342,13.33,2.3390197077326187,1.4404879398704349,12.5632,-0.3302613062062276,-0.2801979588987855,0.6678615130108126,0.00033939393939393916,0.026424054767195764,-0.0007737373737373733,0.06388777816737214,-3.8383838383839764e-05,0.05619573064604256
8138_21,25.35,0.65,0.2535,100.0,2.0999830356457645,4.409928750000001,2.115228356466507,4.4,6.74,-6.74,981.64,10.135,9.816400000000002,100.0,4.384558705274682,19.224355040000003,10.751095944135184,19.19,19.19,1.12,133.22,0.5349999999999999,1.3322,100.0,3.322211486344601,11.03708916,3.579363909970597,14.98,14.98,-3.41,77.80992791136167,1.0482149048165799,1.4961410880585317,0.2420366666666668,1.7083868494956242,0.24,354.1080596771451,4.000115696185712,2.6574999999999998,8.283956748109524,447.4191,1.6507399999999997,11.14,0.49908129193961814,-0.8284197616304135,981.64,1.1311038664889634,1.4047905934745513,9.862941666666666,3.9447259841395756,0.0,1811.296080210823,3.4181076565807587,7.325,0.44665648356573506,11558.6064,3.706744,18.07,-0.8623939566096683,0.1803920414566037,133.22000000000003,1.2985599140023145,1.2787750621448288,1.2175449999999999,2.583767635317906,0.35,1015.5476520469236,4.442814146618672,3.08,2.493778326335836,1281.1846,2.2802399999999996,18.39,5.5623367859851935,2.1562414165155794,13.7327,-0.1913508129797241,-0.09008497010667756,0.6276272297565412,0.00010101010101009987,0.04424645735964277,-0.0003696969696969699,0.09968750917625918,0.001058585858585859,0.08671642046232181
8138_22,1006.94,9.865,10.0694,100.0,3.719280796067971,13.83304964,10.734331185500102,17.35,17.35,4.06,241.68,2.05,2.4168000000000003,100.0,2.1553764775556035,4.64564776,3.238297392149152,7.55,7.55,-2.64,41.43,0.4,0.4143,100.0,2.6917582562332747,7.24556251,2.7234549748435346,10.73,10.73,-5.75,1006.9399999999999,0.7820949978088918,1.5122110015608274,10.097516666666667,3.0850916458181326,0.0,1305.2585746383922,2.5462983330892937,6.737500000000001,0.36936468866744504,11522.5866,3.212964,13.290000000000003,-1.0455784005901747,0.21838925168542694,241.68000000000004,1.0479542616395239,1.407106497583234,2.4265183333333336,1.8555584960738405,0.12,484.6082521441188,4.461108194837876,3.2799999999999994,0.8918307172937783,1048.657,1.746152,10.19,-0.31615937904575553,0.24299214574172875,128.18927884026627,0.9444031828707162,1.5365250670142119,0.3568516666666666,2.1842811830390136,0.22,608.2096601663351,3.742116873474674,3.12,6.497123476305273,741.7206999999999,2.0605,16.48,1.3068463589300752,0.49096208871879965,14.786899999999996,0.2160824312828902,0.2639963756757279,0.15189630561152273,5.2525252525252346e-05,0.05846970093960233,0.00014545454545454584,0.045402298862118266,0.0005494949494949501,0.05109820486229399
8138_23,951.18,9.095,9.5118,100.0,2.9521396918167677,8.715128759999999,9.95939094523355,16.78,16.78,3.17,356.72,3.775,3.5672,100.0,1.9765146495788997,3.90661016,4.078176798521613,7.35,7.35,-2.79,44.02,-0.285,0.4402,100.0,3.493373149264189,12.20365596,3.520998721953758,10.65,10.65,-5.75,951.1800000000001,0.7982929100719217,1.547932681681,9.422345,2.345777377111269,0.0,956.639198675763,3.7020877307824147,4.295000000000002,0.31036603921621225,9918.9468,2.45458,13.610000000000001,-0.547004416767495,0.43313308032914766,356.72,0.9542768782045199,1.493974583071318,3.605151666666667,1.583559737885046,0.04,384.0610717843359,4.474874861742327,3.0100000000000007,0.5540801327592788,1663.1526,1.616712,10.14,0.09236931557361272,-0.2988062184938671,115.61940062774913,0.8331811532342568,1.7110009968056992,0.5846983333333333,2.374248594967382,0.19,744.8374939568297,4.243899116152429,3.8075,7.935877213230778,1239.7432000000001,2.6920479999999998,16.4,0.605777430756322,1.0534863899183018,15.779199999999998,0.31225749457274676,0.08824049365551034,0.27670625412966376,0.00012323232323232367,0.04737089168942333,0.00011515151515151515,0.037912883563883115,-0.0012464646464646467,0.05850538318170943
8138_24,-100.07,-1.015,-1.0007,100.0,1.820425365127612,3.3139485099999995,2.0773418110652857,4.06,5.9,-5.9,981.1799999999998,9.66,9.811799999999998,100.0,4.406057507568415,19.41334276,10.755685101377782,18.81,18.81,2.6,139.32000000000002,0.725,1.3932000000000002,100.0,3.61969691548892,13.10220576,3.878557979455768,15.47,15.47,-3.57,100.07,1.121225401184777,1.2990858111086043,-0.9924366666666669,1.618181854049121,0.28,334.91029032806534,4.438526373496446,1.9375,-1.8191519587564826,431.5349,1.3581,9.96,0.6033281729945053,-0.0039455135026384165,981.1800000000001,0.9897683939469045,1.5069309043276082,9.723748333333331,3.865981924074751,0.0,1896.0634692129636,2.9034668489034434,7.225,0.4490570035639145,11568.476199999997,3.8188720000000003,16.209999999999997,-1.0781412950894973,0.2396323453017427,139.32,1.2247885053210557,1.3084369919793903,1.3477899999999996,2.9796533256600855,0.26,1265.6933554204084,4.311113462878641,4.2225,2.598117223290927,1504.3212000000003,2.679448,19.04,2.9567054301085527,1.496015966842209,14.1337,-0.2141400574631214,-0.16470645634817896,0.6161334345888461,-6.868686868686956e-05,0.04102779704784207,0.00034949494949495103,0.087658918166313,0.0001292929292929299,0.08911395185183725
