user_snippet,x-axis__sum_values,x-axis__median,x-axis__mean,x-axis__length,x-axis__standard_deviation,x-axis__variance,x-axis__root_mean_square,x-axis__maximum,x-axis__absolute_maximum,x-axis__minimum,y-axis__sum_values,y-axis__median,y-axis__mean,y-axis__length,y-axis__standard_deviation,y-axis__variance,y-axis__root_mean_square,y-axis__maximum,y-axis__absolute_maximum,y-axis__minimum,z-axis__sum_values,z-axis__median,z-axis__mean,z-axis__length,z-axis__standard_deviation,z-axis__variance,z-axis__root_mean_square,z-axis__maximum,z-axis__absolute_maximum,z-axis__minimum,x-axis__fft_peak,x-axis__hjorth_mobility,x-axis__hjorth_complexity,x-axis__rolling_mean,x-axis__rolling_std,x-axis__zero_crossing_rate,x-axis__spectral_energy,x-axis__spectral_entropy,x-axis__iqr,x-axis__coeff_var,x-axis__energy,x-axis_MAD,x-axis_range,x-axis_kurtosis,x-axis_skewness,y-axis__fft_peak,y-axis__hjorth_mobility,y-axis__hjorth_complexity,y-axis__rolling_mean,y-axis__rolling_std,y-axis__zero_crossing_rate,y-axis__spectral_energy,y-axis__spectral_entropy,y-axis__iqr,y-axis__coeff_var,y-axis__energy,y-axis_MAD,y-axis_range,y-axis_kurtosis,y-axis_skewness,z-axis__fft_peak,z-axis__hjorth_mobility,z-axis__hjorth_complexity,z-axis__rolling_mean,z-axis__rolling_std,z-axis__zero_crossing_rate,z-axis__spectral_energy,z-axis__spectral_entropy,z-axis__iqr,z-axis__coeff_var,z-axis__energy,z-axis_MAD,z-axis_range,z-axis_kurtosis,z-axis_skewness,sma,corr_xy,corr_xz,corr_yz,jerk_x_std,jerk_y_std,jerk_z_std
8054_10,879.0600000000000,8.26,8.790600000000000,100.0,4.2318033555447700,17.908159640000000,9.756167690235750,19.53,19.53,-1.18,474.08,4.195,4.7408,100.0,3.5948328695504100,12.92282336,5.949622509033660,15.13,15.13,-3.95,42.917716634,-0.25197644,0.4291771663400000,100.0,3.0351675987895200,9.212242352741770,3.065360564900870,11.413852,11.413852,-5.8158884,879.06,1.1294286262378200,1.3660531849946500,8.675696666666670,3.223464276732910,0.04,2082.745217575700,4.326390789988580,4.4975,0.48140096871030100,9518.2808,3.199684000000000,20.71,0.25314543903283100,0.22974910049420600,474.08000000000000,1.1705382710869200,1.2410183109824200,4.779536666666670,2.9555153486697900,0.11,1425.3318873224700,3.9982528350447200,2.9300000000000000,0.7582755799760390,3539.8008000000000,2.5959280000000000,19.080000000000000,1.0216754109891400,0.46996324469404800,87.13068542552750,1.5078714511234800,1.1727192219855000,0.3650207859000000,2.6875977724335900,0.47,974.4836444753590,4.5348685748278400,3.4936193000000000,7.072062161818330,939.6435392849400,2.3209535622156,17.2297404,0.9478654175737480,0.8282775119985770,16.08920866154,-0.33860916239750800,0.27640523534094900,-0.1500703510959420,0.0960717992820159,0.08458172066508380,0.09199388843172260
8054_11,472.34,3.95,4.7234,100.0,4.825809614976540,23.28843844,6.752699164038040,15.36,15.36,-3.91,967.98,9.6,9.679800000000000,100.0,3.773911228420720,14.24240596,10.389462642504700,19.5,19.5,-1.69,65.07801983,-0.306457825,0.6507801983,100.0,4.329299743511230,18.742836269166400,4.377939142526510,14.437569,14.437569,-7.5865335,472.34000000000000,0.944238791117694,1.4548024745471100,4.606656666666670,4.192829804380660,0.2,2337.5779811923100,3.4391599315641900,8.002500000000000,1.0216813344151500,4559.8946,4.09974,19.27,-0.8445217891145580,0.4140534920097160,967.98,1.3902496169893000,1.1789810499805900,9.704858333333330,3.6189335565805200,0.02,945.7777229077950,4.913618172366620,5.08,0.3898749177070520,10794.0934,3.050196,21.19,0.07630099779355250,0.2336591875035150,96.70465206786340,1.401910264111850,1.1527557245719500,0.6974457806166670,4.150972778299630,0.44,1756.6578941829400,4.94599733744702,4.7535015000000000,6.652476142974900,1916.635113566580,3.3230706664240000,22.024102500000000,0.7763664174247240,0.9276749302546690,18.12665727458,-0.020799562736661500,0.46329754580430400,-0.2654362143939770,0.09159334367769640,0.10546219980734900,0.12199730898314000
8054_12,554.0600000000000,5.56,5.5406,100.0,0.082447801668692,0.0067976399999999,5.541213405022410,5.71,5.71,5.33,256.77,2.56,2.5677,100.0,0.0505342458141011,0.00255371,2.568197227628750,2.68,2.68,2.45,823.7900000000000,8.24,8.237900000000000,100.0,0.0501257418897716,0.00251259,8.23805250043965,8.43,8.43,8.12,554.06,0.7893100397703790,1.6964562373320300,5.545051666666670,0.05815689473400500,0.0,0.47911587682634000,4.598169118617430,0.11999999999999900,0.014880663045282500,3070.5046000000000,0.06530399999999980,0.3800000000000000,0.14071258888280400,-0.5779921379648740,256.77000000000000,1.0679866325979400,1.3418320435952100,2.5691866666666700,0.04358388612656880,0.0,0.20842863477296100,4.788058011967420,0.07000000000000030,0.01968074378397060,659.5637000000000,0.039748,0.23000000000000000,-0.19545477808301800,-0.04275274832229260,823.79,0.98942103662589,1.6778210121944600,8.234386666666670,0.03396835807981250,0.0,0.16111505066453200,4.931983590597730,0.08000000000000010,0.006084771833813430,6786.550900000000,0.03760400000000070,0.3100000000000010,1.087588458616050,0.5900061112913830,16.346200000000000,0.39515293565359500,-0.6728534603059360,-0.38642095497170300,0.001308080418080360,0.001084831555649190,0.0009968954973258300
8054_13,886.93,8.18,8.869300000000000,100.0,4.811598955648740,23.15148451,10.09038983389640,19.57,19.57,-0.95,499.4800000000000,3.965,4.994800000000000,100.0,4.520200986681900,20.43221696,6.736486027596290,16.25,16.25,-5.13,6.006574546000000,-0.190684875,0.0600657454599999,100.0,3.265535184607110,10.66372004190700,3.2660875578717500,10.038197,10.038197,-7.8861814,886.9300000000000,1.1161575909601200,1.4016216503481900,8.738928333333330,3.732839030891550,0.08,2065.4141926410200,4.535371057570300,5.865,0.5425004178062230,10181.596700000000,3.7571880000000000,20.52,-0.247167581007953,0.22192705657052500,499.48000000000000,1.0867990060993700,1.3065567498042100,4.883260000000000,3.711604947409890,0.14,1611.469583991250,4.034365751973730,4.385,0.9049813779694680,4538.024400000000,3.373056,21.38,0.4785248786979690,0.31920626133784600,87.26767324992550,1.458134054270630,1.1810801175501000,0.041834909105000100,2.936139334993120,0.47,1006.958617076070,4.485567261122400,3.2722885,54.36601443299740,1066.7327935684600,2.4381430435044000,17.924378400000000,0.45562903670632800,0.4277118304491070,16.93865106002,-0.1564111434898000,0.1585326281018130,0.03499754352880800,0.10795113954813900,0.0987459643373385,0.09571152002808890
8054_14,850.1200000000000,8.030000000000000,8.501200000000000,100.0,4.60858531004906,21.239058560000000,9.670028955489220,19.57,19.57,-1.12,504.25000000000000,4.48,5.0425,100.0,3.4907974375491900,12.18566675,6.132900863376160,14.75,14.75,-3.68,24.625588816000000,-0.21111539,0.24625588816,100.0,3.029125927039920,9.175603881865430,3.0391192547050400,8.349273,8.349273,-8.049625,850.12,1.1424826312136600,1.3754774197464700,8.378463333333330,3.5844722561409700,0.09,2131.1923383646100,4.39119096175225,5.045,0.5421099738918110,9350.946000000000,3.5159200000000000,20.69,0.09899659189165840,0.260422596282602,504.25,1.1665709447911900,1.2562284308221700,4.979911666666670,2.9249269376083700,0.1,1228.2096081107900,4.247258898152220,3.0975000000000000,0.6922751487455010,3761.2473000000000,2.5894500000000000,18.43,0.696703418195586,0.4594866377018780,60.45203271312200,1.5332539352421100,1.141245235163520,0.2581623430416670,2.725562070601170,0.41,926.4004918567150,5.007543536954870,3.319959725,12.300724866614400,923.6245844318900,2.2781284591984,16.398898000000000,0.5730513090749840,0.26568902973865000,16.02853721992,-0.2742620798222920,-0.04292998745673010,-0.12650680429733100,0.10583503971302700,0.0818554869436457,0.09335633107423570
8054_15,303.1,2.76,3.031,100.0,2.337451817685230,5.463681,3.827615706938200,10.99,10.99,-2.96,940.36,8.73,9.4036,100.0,3.1810169820357800,10.118869040000000,9.92706210316023,16.04,16.04,2.96,-93.51730862,-0.74230895,-0.9351730862,100.0,1.795593986827440,3.22415776553085,2.024526232648930,3.5957718,6.4015636,-6.4015636,303.1,1.0724265838409600,1.3828335894752900,3.0116366666666700,1.8556266732485400,0.08,518.6622982915940,4.355682544773640,1.9400000000000000,0.7711817280386780,1465.0642,1.626,13.95,1.9020330148235000,0.7514403516779660,940.36,0.9109713932386590,1.7160137600199400,9.376623333333330,2.1864154309938400,0.0,878.5768828379730,3.6372986128623900,5.26,0.3382765092130440,9854.656200000000,2.6775040000000000,13.080000000000000,-0.8100287670547830,0.1850670570014110,93.51730862,1.1221714193364000,1.2679723449458200,-0.9282221711266670,1.4760877474194900,0.24,196.03442059152700,4.4126363336274800,1.8830130450000000,-1.9200659357335500,409.8706466683680,1.3553063324200000,9.9973354,0.8392874164136300,-0.579688043317757,14.132183075200000,0.47655609244402000,-0.02879679039838860,-0.1139876030179820,0.05038747890908200,0.05824828260372170,0.04050230495580870
8054_16,835.62,8.2,8.3562,100.0,5.175123337660660,26.78190156,9.82893585287848,19.57,19.57,-4.25,567.7600000000000,4.805,5.677600000000000,100.0,3.705835970466040,13.733220240000000,6.7799971976395400,17.2,17.2,-1.61,-8.785124816000000,-0.5175732050000000,-0.0878512481599999,100.0,3.2333571676278700,10.454598573450500,3.234550419340190,9.00305,9.00305,-7.6954966,835.62,1.1325000909536000,1.3628441111347700,8.377528333333330,4.258186210703990,0.08,2742.851102246590,4.33490800763938,5.88,0.6193153990642470,9660.798000000000,3.9757720000000000,23.82,-0.14351099888882100,0.10677325011793800,567.76,1.1044070815682500,1.291390888222800,5.772200000000000,3.2010690473840300,0.06,1235.6273116016400,4.0519240932849500,4.64,0.6527117039710520,4596.836200000000,2.8907200000000000,18.81,0.9837630921437260,0.9065630266521570,82.97089412873600,1.5365410025570100,1.1401879824636900,-0.10832036117000000,3.0245546465345800,0.46,965.3062987352310,4.853530797432760,3.575341225,-36.80490869906690,1046.2316415253800,2.4424960938976,16.6985466,0.48109989273890400,0.5750578015256670,16.763795268640000,0.025630922138403600,-0.14073904925099300,-0.22928400808950900,0.11780706176478900,0.08226726991715770,0.09986428805231020
8054_17,845.0100000000000,7.855,8.450100000000000,100.0,5.111379167113320,26.126196990000000,9.87574741475297,19.57,19.57,-1.73,528.0100000000000,4.48,5.280100000000000,100.0,3.732887754808600,13.93445099,6.466367372799040,17.39,17.39,-2.34,-26.53243444000000,-0.8036005,-0.2653243444000000,100.0,3.8661181239706500,14.946869348494400,3.875211782112770,10.147159,12.026767,-12.026767,845.01,1.0941325208992000,1.4040100561755200,8.392688333333330,4.056003090159690,0.1,2566.254290718350,3.9881280184553500,6.027500000000000,0.60488978439466,9753.0387,3.9795180000000000,21.3,-0.18643162122938800,0.3372867890258260,528.01,1.1575108199175200,1.2313376143405000,5.265223333333330,3.141123797207600,0.06,1604.2005638466500,4.223464218021200,3.3575000000000000,0.7069729275598190,4181.390700000000,2.6699260000000000,19.73,1.5464280068129400,1.051497020102400,98.22857307716220,1.6266086091089600,1.1140730219641200,-0.28746421723333300,3.5122898965753400,0.38,1417.4671043164700,4.661895113256950,2.8160069225,-14.57129059421,1501.7266356225700,2.6968942337440000,22.173926,1.2620764336808600,0.20170939025428100,16.7515857738,-0.0798229910894228,-0.10152634482933900,0.038603531473060300,0.11241398829691900,0.08685251265915480,0.12640683686524500
8054_18,852.91,8.255000000000000,8.5291,100.0,4.212257612017580,17.743114190000000,9.512552811942750,19.57,19.57,-1.27,503.98,4.37,5.0398000000000000,100.0,3.240938746721390,10.50368396,5.991933577735990,15.64,15.64,-3.95,-18.292127138000000,-0.551624075,-0.18292127138,100.0,3.20016167871008,10.241034769884500,3.2053853062319700,7.8589406,13.715691,-13.715691,852.9100000000000,1.144583592505340,1.315434543738690,8.493661666666660,3.299807681779580,0.08,1909.8611003370100,4.477548203732870,3.880000000000000,0.4938689442048490,9048.8661,3.0054100000000000,20.84,0.8516913279643990,0.38070340700455900,503.98,1.1200225526839800,1.2838128179472100,5.084413333333330,2.6919110673675500,0.06,955.8381970863790,4.076525428580030,3.4100000000000000,0.643068920735225,3590.3268000000000,2.374968,19.59,1.4002564289749700,0.5329720169548920,79.32948770416820,1.6778877337389900,1.0824843032941700,-0.211968932941667,2.827570639799010,0.44,1228.2838633784100,4.631072550444960,2.5401949,-17.494748722044900,1027.449496140780,2.1325705459784,21.5746316,3.4262692281341300,-0.32077504618862200,16.018815526780000,-0.2348022210383820,-0.1543345673699580,-0.017646043077994300,0.0969113866349261,0.0729642084918682,0.10793124848224800
8054_19,540.76,5.41,5.4076,100.0,0.0531435791041588,0.0028242399999999,5.407861129873810,5.56,5.56,5.24,252.75000000000000,2.53,2.5275000000000000,100.0,0.0265847700761168,0.0007067499999999,2.527639808200530,2.6,2.6,2.45,828.6400000000000,8.28,8.286400000000000,100.0,0.0396867736153999,0.00157504,8.286495037107060,8.39,8.39,8.2,540.76,0.8240427163218460,1.9266510927825700,5.4099,0.03214831990420500,0.0,0.10636997856566000,4.7374835496975000,0.05999999999999960,0.009827572139980560,2924.4962000000000,0.038216000000000100,0.3199999999999990,0.9441551496616590,-0.06070780553016050,252.75,1.256606172682000,1.3116963572669300,2.5271150000000000,0.02351710529767490,0.0,0.05459972110029050,5.04633978328751,0.017499999999999600,0.01051820774524900,638.8963000000000,0.019549999999999700,0.1500000000000000,-0.2383732388012770,-0.2796215747910860,828.64,1.0754825372509400,1.6034689982622400,8.284713333333330,0.028917966458751400,0.0,0.10623456885942600,4.8170846903205700,0.040000000000000900,0.004789386659514380,6866.600000000000,0.030880000000000000,0.19000000000000100,-0.020868684348638800,0.11545815659609800,16.221500000000000,-0.04883884473429080,-0.5327587575002560,0.27391709700383200,0.000880261159084642,0.0006714976477316130,0.0008579462858507880
